ActivityStartDate,HydrologicEvent,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,DetectionQuantitationLimitMeasure/MeasureValue,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,ResultMeasure/MeasureUnitCode,DetectionQuantitationLimitMeasure/MeasureUnitCode,LastUpdated,ProviderName,OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,MeasureQualifierCode,ResultStatusIdentifier,ResultValueTypeName,USGSPCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext
8/30/2021,,,DG3 DNA marker,Field,53,,,,,,,,copies/mL,,2022-12-22T18:17:43,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_210830_21-2672,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341382,,Final,Actual,,,
2/23/2021,,,Escherichia coli,Total,411,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2021-08-31T11:27:32,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_210223,Sample-Routine,Water,,11:52:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-911497192,,Final,Actual,,9223-B,APHA_SM22ED
8/3/2021,,,Escherichia coli,Total,0.5,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2021-10-21T11:04:45,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-Field Blank_210803,Quality Control Sample-Field Blank,Water,,11:56:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-916502689,,Final,Actual,,9223-B,APHA_SM22ED
7/19/2021,,,Escherichia coli,Total,310,,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,,,,,MPN/100mL,,2022-12-22T16:08:45,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_210719_21-2097_0.1,Sample-Routine,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-960314065,,Final,Actual,,COLILERT-182000,IDEXX
10/14/2021,,,Escherichia coli,Total,307.6,,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,,,,,MPN/100mL,,2022-12-22T16:08:48,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_211014_21-3192_0.1,Sample-Routine,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-960314111,,Final,Actual,,COLILERT/2000,IDEXX
9/13/2021,,,Escherichia coli,Total,410,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2021-10-21T11:04:51,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_210913,Sample-Routine,Water,,10:39:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-916503057,,Final,Actual,,9223-B,APHA_SM22ED
6/15/2021,,,Escherichia coli,Total,0.5,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2021-08-31T11:27:39,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-Field Blank_210615,Quality Control Sample-Field Blank,Water,,12:10:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-911498443,,Final,Actual,,9223-B,APHA_SM22ED
1/5/2022,,,HF183 DNA marker,Field,6884,,,,,,,,copies/mL,,2022-12-22T18:17:46,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220105_22-0005,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341763,,Final,Actual,,,
2/9/2022,,,HF183 DNA marker,Field,4502,,,,,,,,copies/mL,,2022-12-22T18:17:47,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220209_22-0168,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341862,,Final,Actual,,,
3/15/2022,,,Escherichia coli,Total,71,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:53,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220315,Sample-Routine,Water,,11:48:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979861991,,Final,Actual,,9223-B,APHA_SM22ED
2/15/2022,,,Escherichia coli,Total,81,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:51,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220215,Sample-Routine,Water,,11:52:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979861834,,Final,Actual,,9223-B,APHA_SM22ED
2/9/2022,,,DG3 DNA marker,Field,252,,,,,,,,copies/mL,,2022-12-22T18:17:47,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220209_22-0168,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341860,,Final,Actual,,,
1/19/2022,,,Escherichia coli,Total,4106,,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,,,,,MPN/100mL,,2022-12-22T16:08:52,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220119_22-0103_0.1,Sample-Routine,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-960314175,,Final,Actual,,COLILERT/2000,IDEXX
3/15/2022,,,Escherichia coli,Total,39,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:53,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TRD01_220315,Quality Control Sample-Field Replicate,Water,,11:48:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979861995,,Final,Actual,,9223-B,APHA_SM22ED
1/5/2022,,,DG3 DNA marker,Field,229,,,,,,,,copies/mL,,2022-12-22T18:17:46,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220105_22-0005,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341761,,Final,Actual,,,
1/20/2022,,,Escherichia coli,Total,1970,,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,,,,,MPN/100mL,,2022-12-22T16:08:52,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220120_22-0109_0.1,Sample-Routine,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-960314180,,Final,Actual,,COLILERT-182000,IDEXX
1/19/2022,,,DG3 DNA marker,Field,52,,,,,,,,copies/mL,,2022-12-22T18:17:47,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220119_22-0103,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341794,,Final,Actual,,,
2/9/2022,,,BacR DNA marker,Field,574,,,,,,,,copies/mL,,2022-12-22T18:17:47,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220209_22-0168,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341863,,Final,Actual,,,
1/19/2022,,,BacR DNA marker,Field,132,,,,,,,,copies/mL,,2022-12-22T18:17:47,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220119_22-0103,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341797,,Final,Actual,,,
2/9/2022,,,Escherichia coli,Total,83.3,,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,,,,,MPN/100mL,,2022-12-22T16:08:52,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220209_22-0168_0.1,Sample-Routine,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-960314187,,Final,Actual,,COLILERT/2000,IDEXX
1/20/2022,,,GFD DNA marker,Field,1112,,,,,,,,copies/mL,,2022-12-22T18:17:47,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220120_22-0109,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341828,,Final,Actual,,,
1/19/2022,,,HF183 DNA marker,Field,2357,,,,,,,,copies/mL,,2022-12-22T18:17:47,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220119_22-0103,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341796,,Final,Actual,,,
1/20/2022,,,HF183 DNA marker,Field,2001,,,,,,,,copies/mL,,2022-12-22T18:17:47,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220120_22-0109,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341829,,Final,Actual,,,
1/24/2022,,,Escherichia coli,Total,0.5,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:49,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-Field Blank_220124,Quality Control Sample-Field Blank,Water,,11:54:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979861677,,Final,Actual,,9223-B,APHA_SM22ED
1/20/2022,,,Escherichia coli,Total,1986.3,,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,,,,,MPN/100mL,,2022-12-22T16:08:52,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220120_22-0109_0.1,Sample-Routine,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-960314181,,Final,Actual,,COLILERT/2000,IDEXX
1/5/2022,,,GFD DNA marker,Field,546,,,,,,,,copies/mL,,2022-12-22T18:17:46,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220105_22-0005,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341762,,Final,Actual,,,
2/15/2022,,,Escherichia coli,Total,99,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:51,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TDA01_220215,Sample-Routine,Water,,10:42:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-TDA01,Dalecarlia,,,,38.94586667,-77.10698333,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979861812,,Final,Actual,,9223-B,APHA_SM22ED
1/24/2022,,,Escherichia coli,Total,260,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:49,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TRD01_220124,Quality Control Sample-Field Replicate,Water,,11:54:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979861672,,Final,Actual,,9223-B,APHA_SM22ED
1/19/2022,,,GFD DNA marker,Field,981,,,,,,,,copies/mL,,2022-12-22T18:17:47,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220119_22-0103,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341795,,Final,Actual,,,
1/20/2022,,,BacR DNA marker,Field,129,,,,,,,,copies/mL,,2022-12-22T18:17:47,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220120_22-0109,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341830,,Final,Actual,,,
1/24/2022,,,Escherichia coli,Total,64,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:49,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TDA01_220124,Sample-Routine,Water,,10:28:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-TDA01,Dalecarlia,,,,38.94586667,-77.10698333,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979861630,,Final,Actual,,9223-B,APHA_SM22ED
1/20/2022,,,DG3 DNA marker,Field,209,,,,,,,,copies/mL,,2022-12-22T18:17:47,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220120_22-0109,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341827,,Final,Actual,,,
1/5/2022,,,Escherichia coli,Total,920.8,,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,,,,,MPN/100mL,,2022-12-22T16:08:51,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220105_22-0005_0.1,Sample-Routine,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-960314169,,Final,Actual,,COLILERT/2000,IDEXX
1/5/2022,,,BacR DNA marker,Field,1014,,,,,,,,copies/mL,,2022-12-22T18:17:46,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220105_22-0005,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341764,,Final,Actual,,,
2/15/2022,,,Escherichia coli,Total,0.5,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:51,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-Field Blank_220215,Quality Control Sample-Field Blank,Water,,11:52:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979861844,,Final,Actual,,9223-B,APHA_SM22ED
3/15/2022,,,Escherichia coli,Total,488,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:52,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TDA01_220315,Sample-Routine,Water,,10:29:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-TDA01,Dalecarlia,,,,38.94586667,-77.10698333,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979861960,,Final,Actual,,9223-B,APHA_SM22ED
1/19/2022,,,Escherichia coli,Total,300,,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,,,,,MPN/100mL,,2022-12-22T16:08:52,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220119_22-0103_0.1,Sample-Routine,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-960314174,,Final,Actual,,COLILERT-182000,IDEXX
2/9/2022,,,Escherichia coli,Total,200,,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,,,,,MPN/100mL,,2022-12-22T16:08:52,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220209_22-0168_0.1,Sample-Routine,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-960314186,,Final,Actual,,COLILERT-182000,IDEXX
1/24/2022,,,Escherichia coli,Total,261,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:49,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220124,Sample-Routine,Water,,11:54:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979861667,,Final,Actual,,9223-B,APHA_SM22ED
1/5/2022,,,Escherichia coli,Total,850,,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,,,,,MPN/100mL,,2022-12-22T16:08:51,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220105_22-0005_0.1,Sample-Routine,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-960314168,,Final,Actual,,COLILERT-182000,IDEXX
2/9/2022,,,GFD DNA marker,Field,1689,,,,,,,,copies/mL,,2022-12-22T18:17:47,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220209_22-0168,Field Msr/Obs,Water,,,,MST,Microbial Source Tracking,,DOEE-RCR1,"Rock Creek, MD-DC border",,,,38.98698,-77.05244,,,,,,STORET-960341861,,Final,Actual,,,
2/15/2022,,,Escherichia coli,Total,63,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:51,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TRD01_220215,Quality Control Sample-Field Replicate,Water,,11:52:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979861839,,Final,Actual,,9223-B,APHA_SM22ED
6/7/2022,,,Escherichia coli,Total,0.5,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:58,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-Field Blank-RCR01_220607,Quality Control Sample-Field Blank,Water,,10:02:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979862495,,Final,Actual,,9223-B,APHA_SM22ED
6/7/2022,,,Escherichia coli,Total,365,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:58,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR12_220607,Quality Control Sample-Field Replicate,Water,,10:02:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979862494,,Final,Actual,,9223-B,APHA_SM22ED
6/27/2022,,,Escherichia coli,Total,2430,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:05:01,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220627,Sample-Routine,Water,,10:31:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979862701,,Final,Actual,,9223-B,APHA_SM22ED
4/5/2022,,,Escherichia coli,Total,42,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:54,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TRD01_220405,Quality Control Sample-Field Replicate,Water,,11:51:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979862124,,Final,Actual,,9223-B,APHA_SM22ED
5/3/2022,,,Escherichia coli,Total,243,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:56,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TRD01_220503,Quality Control Sample-Field Replicate,Water,,11:33:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979862306,,Final,Actual,,9223-B,APHA_SM22ED
4/5/2022,,,Escherichia coli,Total,76,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:54,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TDA01_220405,Sample-Routine,Water,,10:47:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-TDA01,Dalecarlia,,,,38.94586667,-77.10698333,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979862084,,Final,Actual,,9223-B,APHA_SM22ED
5/31/2022,,,Escherichia coli,Total,2430,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:58,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR01_220531,Sample-Routine,Water,,10:38:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-RCR01,Rock Creek 1,,,,38.98668333,-77.0623,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979862443,,Final,Actual,,9223-B,APHA_SM22ED
6/14/2022,,,Escherichia coli,Total,727,,9223 B ~ Enzyme Substrate Test,https://www.nemi.gov/methods/method_summary/5583,,,,,MPN/100mL,,2023-06-27T10:04:59,STORET,DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TDA01_220614,Sample-Routine,Water,,10:39:00,EST,DCWQD,District of Columbia Water Quality Data,,DOEE-TDA01,Dalecarlia,,,,38.94586667,-77.10698333,Grab,DOEE,Bucket/Bottle Grab,,Water Bottle,STORET-979862594,,Final,Actual,,9223-B,APHA_SM22ED
